mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.7840529441833497,0.5372598772682894,0.41466641426086426,0.14134114331615272,balanced,,4,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 400}",0.8376835829576851,0.8314773076115232,0.8437424264456399,0.848062381852552,0.8572225839456794,0.8436376565626158,0.008803005188322608,25
1.3927131175994873,0.23280731434948113,0.37157473564147947,0.11393430376894245,balanced,6,1,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.8404019840692809,0.8323255456998369,0.8414360266912252,0.8608041297077215,0.8559021809902415,0.8461739734316612,0.01054725031582133,12
2.37449688911438,0.28758920980916763,0.3981513977050781,0.15134312056709168,balanced,6,1,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.8412744575315464,0.8334363336726285,0.8411048099138837,0.861391837526053,0.8550306745985207,0.8464476226485264,0.010213709073018563,7
1.4671337127685546,0.3591098715765049,0.42912445068359373,0.20199116092133834,balanced,6,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.8402202187646421,0.83216801576915,0.8418076357584865,0.8617149758454105,0.8549295717688548,0.8461680835813088,0.010666414900706168,13
1.9934446334838867,0.18330756389061828,0.3426696300506592,0.08206872647080182,balanced,6,2,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.841173476806747,0.832689076309114,0.8415693212479602,0.8618422115586577,0.8549214835424814,0.8464391138929921,0.010485336050468919,8
1.5359520435333252,0.3194748753833844,0.2970890522003174,0.20343508569403274,balanced,6,4,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.8404383371302087,0.833379784466741,0.8410038291890843,0.8610646599777034,0.8554856373320177,0.846274449619151,0.010312209652893013,10
2.510898542404175,0.4601620921188091,0.35546236038208007,0.04778889880829839,balanced,6,4,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 400}",0.8412744575315463,0.8332707252839577,0.8410805745399318,0.8614241513579888,0.8550023658062141,0.8464104549039277,0.010263241226406487,9
1.3185399532318116,0.26168492807679855,0.26953349113464353,0.08139608945014007,balanced,10,1,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.8369767178840903,0.8312793853909167,0.8406604947247669,0.8481108526004555,0.8566604522127366,0.8427375805625932,0.00884884702489239,30
2.633732557296753,0.1341777645168883,0.3563687324523926,0.13267078389760897,balanced,10,1,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.8379138190102273,0.8319216228006399,0.8413673597983616,0.849132777535424,0.8555038358413575,0.843167882997202,0.008307600616338067,29
1.5828502655029297,0.25315588763563834,0.41805200576782225,0.14449618081972343,balanced,10,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.838362173428336,0.8314449937795872,0.8418399495904222,0.8508918617614272,0.8570405988522805,0.8439159154824105,0.009073022796763053,23
